"reciprocal time(in Seconds)" "Date (in decimal)" "SNR (unitless)"
34.6064 7.05138888888889 1.62990284278773
34.60645 7.05138888888889 1.66979140361623
34.6065 7.05138888888889 1.66067630056735
34.60655 7.05138888888889 1.46446851360379
34.6066 7.05138888888889 1.13264515619483
34.60665 7.05138888888889 0.897251317166084
34.6067 7.05138888888889 0.793064649649285
34.60675 7.05138888888889 0.773016928415244
34.6068 7.05138888888889 0.730455025286825
34.60685 7.05138888888889 0.72131974039147
34.6069 7.05138888888889 0.706220871648982
34.60695 7.05138888888889 0.762400321807962
34.607 7.05138888888889 0.921997252240817
34.60705 7.05138888888889 1.16963759679218
34.6071 7.05138888888889 1.33003111681543
34.60715 7.05138888888889 1.18831858653366
34.6072 7.05138888888889 0.883690893079032
34.60725 7.05138888888889 0.730889545226304
34.6073 7.05138888888889 0.87347351327625
34.60735 7.05138888888889 1.1919556402816
34.6074 7.05138888888889 1.45966578780017
34.60745 7.05138888888889 1.50463850505536
34.6075 7.05138888888889 1.35329361922838
34.60755 7.05138888888889 1.14568557044307
34.6076 7.05138888888889 0.920809420585367
34.60765 7.05138888888889 0.713602318607731
34.6077 7.05138888888889 0.578900057653644
34.60775 7.05138888888889 0.45436043844178
34.6078 7.05138888888889 0.585715547908455
34.60785 7.05138888888889 1.03842235039868
34.6079 7.05138888888889 1.4773915005057
34.60795 7.05138888888889 1.78364213076349
34.608 7.05138888888889 2.0527084865712
34.60805 7.05138888888889 1.9267667850296
34.6081 7.05138888888889 1.44167144626063
34.60815 7.05138888888889 0.751744365813784
34.6082 7.05138888888889 0.422345796876257
34.60825 7.05138888888889 0.919483742105111
34.6083 7.05138888888889 1.41027977939823
34.60835 7.05138888888889 1.66298223979371
34.6084 7.05138888888889 1.64275973978614
34.60845 7.05138888888889 1.52517164525864
34.6085 7.05138888888889 1.49266065414875
34.60855 7.05138888888889 1.56678291350588
34.6086 7.05138888888889 1.67957631404585
34.60865 7.05138888888889 1.67676380961762
34.6087 7.05138888888889 1.58403076872704
34.60875 7.05138888888889 1.39988024967271
34.6088 7.05138888888889 1.14791921803704
34.60885 7.05138888888889 0.857859132506625
34.6089 7.05138888888889 0.673540416394959
34.60895 7.05138888888889 0.74104558619252
34.609 7.05138888888889 1.00093803158984
34.60905 7.05138888888889 1.14526884803364
34.6091 7.05138888888889 1.16166970694711
34.60915 7.05138888888889 1.07737988167048
34.6092 7.05138888888889 0.890403325921116
34.60925 7.05138888888889 0.71656082219111
34.6093 7.05138888888889 0.665070053875448
34.60935 7.05138888888889 0.786706297946001
34.6094 7.05138888888889 0.942920545116145
34.60945 7.05138888888889 1.08411317046312
34.6095 7.05138888888889 1.20225689574699
34.60955 7.05138888888889 1.21009759263715
34.6096 7.05138888888889 1.13477361499801
34.60965 7.05138888888889 1.07367583257114
34.6097 7.05138888888889 1.04558240662261
34.60975 7.05138888888889 1.04109264448508
34.6098 7.05138888888889 1.05297083107231
34.60985 7.05138888888889 0.945345725699896
34.6099 7.05138888888889 0.616529561770996
34.60995 7.05138888888889 0.371302236129801
34.61 7.05138888888889 0.587611741946554
34.61005 7.05138888888889 0.964501678989117
34.6101 7.05138888888889 1.41559308092414
34.61015 7.05138888888889 1.92188835099474
34.6102 7.05138888888889 2.18569411595293
34.61025 7.05138888888889 2.32718959266409
34.6103 7.05138888888889 2.43020196824633
34.61035 7.05138888888889 2.5386129243349
34.6104 7.05138888888889 2.62627991404041
34.61045 7.05138888888889 2.39929610930019
34.6105 7.05138888888889 1.88581702518144
34.61055 7.05138888888889 1.237289769275
34.6106 7.05138888888889 0.590831027258014
34.61065 7.05138888888889 0.271652074072392
34.6107 7.05138888888889 0.810368780748369
34.61075 7.05138888888889 1.30544807677786
34.6108 7.05138888888889 1.41913640035721
34.61085 7.05138888888889 1.40773256884471
34.6109 7.05138888888889 1.41549322237013
34.61095 7.05138888888889 1.50713045878754
34.611 7.05138888888889 1.57292675286526
34.61105 7.05138888888889 1.31691734689866
34.6111 7.05138888888889 1.09858328996396
34.61115 7.05138888888889 0.79671592110532
34.6112 7.05138888888889 0.380676368343355
34.61125 7.05138888888889 0.102814659804387
34.6113 7.05138888888889 0.601989787523141
34.61135 7.05138888888889 0.935081307196933
34.6114 7.05138888888889 1.26842235905529
34.61145 7.05138888888889 1.53296012149056
34.6115 7.05138888888889 1.69708746614796
34.61155 7.05138888888889 1.77608641063667
34.6116 7.05138888888889 1.79562650716915
34.61165 7.05138888888889 1.71552612524712
34.6117 7.05138888888889 1.54061878485598
34.61175 7.05138888888889 1.33517264432219
34.6118 7.05138888888889 1.04457512119903
34.61185 7.05138888888889 0.740747849637686
34.6119 7.05138888888889 0.625722012798066
34.61195 7.05138888888889 0.76835402830566
34.612 7.05138888888889 0.953801427666622
34.61205 7.05138888888889 1.14068739714395
34.6121 7.05138888888889 1.3539341111668
34.61215 7.05138888888889 1.59400512722129
34.6122 7.05138888888889 1.77560702576699
34.61225 7.05138888888889 1.54429779589123
34.6123 7.05138888888889 1.17546477606584
34.61235 7.05138888888889 0.80377295920894
34.6124 7.05138888888889 0.803401856712061
34.61245 7.05138888888889 1.11499136303601
34.6125 7.05138888888889 1.41675043359784
34.61255 7.05138888888889 1.54693141804892
34.6126 7.05138888888889 1.67667922601519
34.61265 7.05138888888889 1.76109550674516
34.6127 7.05138888888889 1.77968394136622
34.61275 7.05138888888889 1.74611433939196
34.6128 7.05138888888889 1.65774990820099
34.61285 7.05138888888889 1.45020122708715
34.6129 7.05138888888889 1.14016370751516
34.61295 7.05138888888889 0.920222125516434
34.613 7.05138888888889 0.864280913620754
34.61305 7.05138888888889 0.950969160900485
34.6131 7.05138888888889 1.09263275217011
34.61315 7.05138888888889 1.25446085792093
34.6132 7.05138888888889 1.40735934964382
34.61325 7.05138888888889 1.45592749612823
34.6133 7.05138888888889 1.45049241921915
34.61335 7.05138888888889 1.39653001986274
34.6134 7.05138888888889 1.34689654385048
34.61345 7.05138888888889 1.34982537148026
34.6135 7.05138888888889 1.26649336760189
34.61355 7.05138888888889 1.27417800530011
34.6136 7.05138888888889 1.41653110320237
34.61365 7.05138888888889 1.59158710604485
34.6137 7.05138888888889 1.67616945399299
34.61375 7.05138888888889 1.64500330340926
34.6138 7.05138888888889 1.61207293961289
34.61385 7.05138888888889 1.56148293031998
34.6139 7.05138888888889 1.43392945632521
34.61395 7.05138888888889 1.26512277566204
34.614 7.05138888888889 1.1403199831077
34.61405 7.05138888888889 1.0580847116934
34.6141 7.05138888888889 0.859502839765326
34.61415 7.05138888888889 0.612189077248776
34.6142 7.05138888888889 0.427663645708733
34.61425 7.05138888888889 0.365516544976541
34.6143 7.05138888888889 0.463475691874149
34.61435 7.05138888888889 0.61470295168258
34.6144 7.05138888888889 0.6456538636756
34.61445 7.05138888888889 0.53229687376215
34.6145 7.05138888888889 0.489272656319771
34.61455 7.05138888888889 0.581717438363665
34.6146 7.05138888888889 0.596079181188956
34.61465 7.05138888888889 0.609093686441344
34.6147 7.05138888888889 0.770244437082353
34.61475 7.05138888888889 0.969939633008076
34.6148 7.05138888888889 1.11552382414516
34.61485 7.05138888888889 1.20094901990307
34.6149 7.05138888888889 1.33192095548212
34.61495 7.05138888888889 1.2897205990027
34.615 7.05138888888889 1.03018315728926
34.61505 7.05138888888889 0.794834336418575
34.6151 7.05138888888889 0.698988821422438
34.61515 7.05138888888889 0.77933081790081
34.6152 7.05138888888889 0.933533885459745
34.61525 7.05138888888889 0.977974319410302
34.6153 7.05138888888889 0.902109253020884
34.61535 7.05138888888889 0.864180430045067
34.6154 7.05138888888889 0.868394690576353
34.61545 7.05138888888889 0.874804336460756
34.6155 7.05138888888889 0.8131738860054
34.61555 7.05138888888889 0.61117778578442
34.6156 7.05138888888889 0.600035694914516
34.61565 7.05138888888889 0.930683462936623
34.6157 7.05138888888889 1.39725935105171
34.61575 7.05138888888889 1.84866621933525
34.6158 7.05138888888889 2.21428148905658
34.61585 7.05138888888889 2.2746808803358
34.6159 7.05138888888889 2.14820101914425
34.61595 7.05138888888889 2.01464258848034
34.616 7.05138888888889 1.80862270114211
34.61605 7.05138888888889 1.56252982050591
34.6161 7.05138888888889 1.37271430618445
34.61615 7.05138888888889 1.29816840713316
34.6162 7.05138888888889 1.33010051721469
34.61625 7.05138888888889 1.47135579600392
34.6163 7.05138888888889 1.73272360733518
34.61635 7.05138888888889 2.00944409646159
34.6164 7.05138888888889 2.21854989609057
34.61645 7.05138888888889 2.22250611914549
34.6165 7.05138888888889 2.09313226309788
34.61655 7.05138888888889 1.88082715003819
34.6166 7.05138888888889 1.64194734489475
34.61665 7.05138888888889 1.43415043265382
34.6167 7.05138888888889 1.33178629681342
34.61675 7.05138888888889 1.27382608066096
34.6168 7.05138888888889 1.1659051345199
34.61685 7.05138888888889 0.917305701661319
34.6169 7.05138888888889 0.618179504275136
34.61695 7.05138888888889 0.42806562624062
34.617 7.05138888888889 0.361252462517075
34.61705 7.05138888888889 0.270217648632955
34.6171 7.05138888888889 0.180936277890848
34.61715 7.05138888888889 0.171987211875086
34.6172 7.05138888888889 0.291419236705541
34.61725 7.05138888888889 0.464167251591026
34.6173 7.05138888888889 0.639860601011872
34.61735 7.05138888888889 0.726480312537723
34.6174 7.05138888888889 0.720458740479525
34.61745 7.05138888888889 0.693385092784197
34.6175 7.05138888888889 0.596170226291725
34.61755 7.05138888888889 0.363864264796057
34.6176 7.05138888888889 0.218420574300634
34.61765 7.05138888888889 0.506555447068073
34.6177 7.05138888888889 0.732160005277248
34.61775 7.05138888888889 0.900766242798128
34.6178 7.05138888888889 0.896667329611183
34.61785 7.05138888888889 0.703474756648403
34.6179 7.05138888888889 0.455037315401468
34.61795 7.05138888888889 0.388665967788196
34.618 7.05138888888889 0.543783957308111
34.61805 7.05138888888889 0.757756980793804
34.6181 7.05138888888889 0.932775570687193
34.61815 7.05138888888889 0.977633580856493
34.6182 7.05138888888889 0.887936788461044
34.61825 7.05138888888889 0.657775222278955
34.6183 7.05138888888889 0.326061797012836
34.61835 7.05138888888889 0.141659669907803
34.6184 7.05138888888889 0.399649394098135
34.61845 7.05138888888889 0.633663528466525
34.6185 7.05138888888889 0.74208699781517
34.61855 7.05138888888889 0.610382844492376
34.6186 7.05138888888889 0.438755425628428
34.61865 7.05138888888889 0.299350284072201
34.6187 7.05138888888889 0.322324004196406
34.61875 7.05138888888889 0.452701201562165
34.6188 7.05138888888889 0.608149966546368
34.61885 7.05138888888889 0.580255520905219
34.6189 7.05138888888889 0.44218876973376
34.61895 7.05138888888889 0.283616606722999
34.619 7.05138888888889 0.109417426763035
34.61905 7.05138888888889 0.377352902193914
34.6191 7.05138888888889 0.787106791241421
34.61915 7.05138888888889 1.08400638619596
34.6192 7.05138888888889 1.26911747330266
34.61925 7.05138888888889 1.41069525614114
34.6193 7.05138888888889 1.44298351061875
34.61935 7.05138888888889 1.35670141894246
34.6194 7.05138888888889 1.2489110527575
34.61945 7.05138888888889 1.13720211770819
34.6195 7.05138888888889 0.936455310661694
34.61955 7.05138888888889 0.840037025574105
34.6196 7.05138888888889 0.782897234859807
34.61965 7.05138888888889 0.653448663581712
34.6197 7.05138888888889 0.361934096816275
34.61975 7.05138888888889 0.0270418168783065
34.6198 7.05138888888889 0.33990245746737
34.61985 7.05138888888889 0.560231996246547
34.6199 7.05138888888889 0.665290745199252
34.61995 7.05138888888889 0.74600180329435
34.62 7.05138888888889 0.818259350989725
34.62005 7.05138888888889 0.844146545148831
34.6201 7.05138888888889 0.797089346656152
34.62015 7.05138888888889 0.724650820214419
34.6202 7.05138888888889 0.693315976315582
34.62025 7.05138888888889 0.751268621068771
34.6203 7.05138888888889 0.887340202244787
34.62035 7.05138888888889 1.01453542829452
34.6204 7.05138888888889 0.991976536579789
34.62045 7.05138888888889 0.775926222473585
34.6205 7.05138888888889 0.525110130452686
34.62055 7.05138888888889 0.330109049239354
34.6206 7.05138888888889 0.264441951356588
34.62065 7.05138888888889 0.425891380513933
34.6207 7.05138888888889 0.534962910366446
34.62075 7.05138888888889 0.520496831285227
34.6208 7.05138888888889 0.485661858587407
34.62085 7.05138888888889 0.503309252008215
34.6209 7.05138888888889 0.49810594048428
34.62095 7.05138888888889 0.664681493139968
34.621 7.05138888888889 0.810425388976238
34.62105 7.05138888888889 0.982261141435105
34.6211 7.05138888888889 1.17477637053138
34.62115 7.05138888888889 1.43423237710624
34.6212 7.05138888888889 1.83463424980156
34.62125 7.05138888888889 2.12546728661694
34.6213 7.05138888888889 2.36759117990496
34.62135 7.05138888888889 2.56108096972139
34.6214 7.05138888888889 2.72893022980334
34.62145 7.05138888888889 2.84669644616431
34.6215 7.05138888888889 2.80373545965951
34.62155 7.05138888888889 2.59307094466398
34.6216 7.05138888888889 2.37714483660629
34.62165 7.05138888888889 2.12685787413982
34.6217 7.05138888888889 1.82720501987937
34.62175 7.05138888888889 1.42878339875422
34.6218 7.05138888888889 1.02491830746828
34.62185 7.05138888888889 0.784366204764137
34.6219 7.05138888888889 0.618156738638902
34.62195 7.05138888888889 0.437563519971448
34.622 7.05138888888889 0.26345907530589
34.62205 7.05138888888889 0.17139882593798
34.6221 7.05138888888889 0.13777318682698
34.62215 7.05138888888889 0.105199228657099
34.6222 7.05138888888889 0.0723188298597583
34.62225 7.05138888888889 0.298733303608695
34.6223 7.05138888888889 0.548522089796856
34.62235 7.05138888888889 0.679494414142804
34.6224 7.05138888888889 0.671012087294877
34.62245 7.05138888888889 0.627782286854768
34.6225 7.05138888888889 0.567144552214901
34.62255 7.05138888888889 0.50252448769144
34.6226 7.05138888888889 0.366209217745579
34.62265 7.05138888888889 0.23621934341602
34.6227 7.05138888888889 0.39744662243678
34.62275 7.05138888888889 0.636778588159829
34.6228 7.05138888888889 0.822614346949429
34.62285 7.05138888888889 1.03082713073888
34.6229 7.05138888888889 1.21171967705863
34.62295 7.05138888888889 1.28271618383353
34.623 7.05138888888889 1.31021010315545
34.62305 7.05138888888889 1.25769499415452
34.6231 7.05138888888889 1.15455089952071
34.62315 7.05138888888889 1.07438856038442
34.6232 7.05138888888889 1.08683265197997
34.62325 7.05138888888889 1.20116095952636
34.6233 7.05138888888889 1.39002414718827
34.62335 7.05138888888889 1.34443168669779
34.6234 7.05138888888889 1.06735583768546
34.62345 7.05138888888889 0.733489708874242
34.6235 7.05138888888889 0.417989557649512
34.62355 7.05138888888889 0.297715168077593
34.6236 7.05138888888889 0.731702539871952
34.62365 7.05138888888889 1.26268363495714
34.6237 7.05138888888889 1.73354231078082
34.62375 7.05138888888889 2.04516973314887
34.6238 7.05138888888889 2.22589567362402
34.62385 7.05138888888889 2.27502683127731
34.6239 7.05138888888889 2.15129625394414
34.62395 7.05138888888889 1.86502223240989
34.624 7.05138888888889 1.40683007301096
34.62405 7.05138888888889 1.0638650266205
34.6241 7.05138888888889 0.904024992342079
34.62415 7.05138888888889 0.86208544592362
34.6242 7.05138888888889 0.875548991019329
34.62425 7.05138888888889 1.05318071536793
34.6243 7.05138888888889 1.30640305265308
34.62435 7.05138888888889 1.57706275786411
34.6244 7.05138888888889 1.83818292747247
34.62445 7.05138888888889 2.02486168891762
34.6245 7.05138888888889 2.09575492240124
34.62455 7.05138888888889 1.83209388723421
34.6246 7.05138888888889 1.33888237459743
34.62465 7.05138888888889 0.802341437857547
34.6247 7.05138888888889 0.412946976446957
34.62475 7.05138888888889 0.363738502845753
34.6248 7.05138888888889 0.53370895190775
34.62485 7.05138888888889 0.597022808969734
34.6249 7.05138888888889 0.604870813595989
34.62495 7.05138888888889 0.838583135240218
34.625 7.05138888888889 1.11915833326334
34.62505 7.05138888888889 1.3331820308102
34.6251 7.05138888888889 1.52114081640365
34.62515 7.05138888888889 1.45372652105428
34.6252 7.05138888888889 1.12814559828268
34.62525 7.05138888888889 0.739540081666242
34.6253 7.05138888888889 0.479151269939989
34.62535 7.05138888888889 0.644557627395813
34.6254 7.05138888888889 1.07892829952313
34.62545 7.05138888888889 1.33628802239965
34.6255 7.05138888888889 1.44042796938722
34.62555 7.05138888888889 1.32680097256249
34.6256 7.05138888888889 1.07420241695976
34.62565 7.05138888888889 0.753355979424472
34.6257 7.05138888888889 0.54419549085496
34.62575 7.05138888888889 0.505586074099803
34.6258 7.05138888888889 0.466154365857246
34.62585 7.05138888888889 0.330830866039385
34.6259 7.05138888888889 0.36152483118778
34.62595 7.05138888888889 0.686038040152163
34.626 7.05138888888889 1.05200947142729
34.62605 7.05138888888889 1.20649780156177
34.6261 7.05138888888889 1.18696007138275
34.62615 7.05138888888889 1.1447504736288
34.6262 7.05138888888889 1.22795490901351
34.62625 7.05138888888889 1.41209299175575
34.6263 7.05138888888889 1.5699412755881
34.62635 7.05138888888889 1.58269972772665
34.6264 7.05138888888889 1.47263458968719
34.62645 7.05138888888889 1.26359774568832
34.6265 7.05138888888889 1.12874354516806
34.62655 7.05138888888889 1.11479782318699
34.6266 7.05138888888889 1.15418298638864
34.62665 7.05138888888889 1.08245118376085
34.6267 7.05138888888889 0.951600908513708
34.62675 7.05138888888889 0.899601674221308
34.6268 7.05138888888889 0.876931560572076
34.62685 7.05138888888889 0.821110410916657
34.6269 7.05138888888889 0.796079775476503
34.62695 7.05138888888889 0.857800110990392
34.627 7.05138888888889 0.991903479126178
34.62705 7.05138888888889 1.10951072948367
34.6271 7.05138888888889 1.16937291516386
34.62715 7.05138888888889 1.19299951985035
34.6272 7.05138888888889 1.07447695499061
34.62725 7.05138888888889 0.816558966367842
34.6273 7.05138888888889 0.608320869390643
34.62735 7.05138888888889 0.667749844795563
34.6274 7.05138888888889 0.945820491431681
34.62745 7.05138888888889 1.17367802803493
34.6275 7.05138888888889 1.27558686698251
34.62755 7.05138888888889 1.25696981132785
34.6276 7.05138888888889 0.920471191032285
34.62765 7.05138888888889 0.418825695679701
34.6277 7.05138888888889 0.181542179358843
34.62775 7.05138888888889 0.520872643535435
34.6278 7.05138888888889 0.790677241113563
34.62785 7.05138888888889 0.858886780378701
34.6279 7.05138888888889 0.864432629080289
34.62795 7.05138888888889 0.846873599676283
34.628 7.05138888888889 0.808682904367832
34.62805 7.05138888888889 0.723545676289131
34.6281 7.05138888888889 0.609313860821483
34.62815 7.05138888888889 0.815205059745019
34.6282 7.05138888888889 0.834852059510545
34.62825 7.05138888888889 0.735314419456694
34.6283 7.05138888888889 0.68815895551647
34.62835 7.05138888888889 0.741979458954291
34.6284 7.05138888888889 0.613570854899453
34.62845 7.05138888888889 0.602832996163856
34.6285 7.05138888888889 0.829000133871013
34.62855 7.05138888888889 0.988174438196741
34.6286 7.05138888888889 1.09874546628191
34.62865 7.05138888888889 1.23243166035813
34.6287 7.05138888888889 1.23729737485285
34.62875 7.05138888888889 0.961982313183758
34.6288 7.05138888888889 0.569755925097363
34.62885 7.05138888888889 0.47202687552533
34.6289 7.05138888888889 0.603181529422619
34.62895 7.05138888888889 0.692870438634132
34.629 7.05138888888889 0.744322199675544
34.62905 7.05138888888889 0.702606898292162
34.6291 7.05138888888889 0.652176726035247
34.62915 7.05138888888889 0.614254474355494
34.6292 7.05138888888889 0.588374316693641
34.62925 7.05138888888889 0.578210838558726
34.6293 7.05138888888889 0.535228574955973
34.62935 7.05138888888889 0.460382028226225
34.6294 7.05138888888889 0.643326181264343
34.62945 7.05138888888889 0.896785813066122
34.6295 7.05138888888889 1.03008860119353
34.62955 7.05138888888889 1.04962110543698
34.6296 7.05138888888889 1.00692861008776
34.62965 7.05138888888889 0.905893039781519
34.6297 7.05138888888889 0.898191785300082
34.62975 7.05138888888889 0.819681771318037
34.6298 7.05138888888889 0.678271473976496
34.62985 7.05138888888889 0.58675498688167
34.6299 7.05138888888889 0.72313840893845
34.62995 7.05138888888889 0.963137704782136
34.63 7.05138888888889 1.01001906363423
34.63005 7.05138888888889 1.04197980983802
34.6301 7.05138888888889 1.08576345786298
34.63015 7.05138888888889 1.00667725222712
34.6302 7.05138888888889 0.887904134585034
34.63025 7.05138888888889 0.857962537503939
34.6303 7.05138888888889 0.79832211484172
34.63035 7.05138888888889 0.670974404027146
34.6304 7.05138888888889 0.557829746283409
34.63045 7.05138888888889 0.523334532249171
34.6305 7.05138888888889 0.531459402227934
34.63055 7.05138888888889 0.488899472427909
34.6306 7.05138888888889 0.461268078940115
34.63065 7.05138888888889 0.647633128507594
34.6307 7.05138888888889 0.954702942130286
34.63075 7.05138888888889 1.33567262019423
34.6308 7.05138888888889 1.69457873742036
34.63085 7.05138888888889 1.88209408180479
34.6309 7.05138888888889 1.91430984309385
34.63095 7.05138888888889 1.79457608862697
34.631 7.05138888888889 1.58408148423575
34.63105 7.05138888888889 1.32539400969243
34.6311 7.05138888888889 1.05471212196501
34.63115 7.05138888888889 0.839443210039844
34.6312 7.05138888888889 0.58563883548616
34.63125 7.05138888888889 0.33056124980071
34.6313 7.05138888888889 0.0190455551785411
34.63135 7.05138888888889 0.425380006663741
34.6314 7.05138888888889 0.892265826539703
34.63145 7.05138888888889 1.36450457263491
34.6315 7.05138888888889 1.61990709380745
34.63155 7.05138888888889 1.84869518729485
34.6316 7.05138888888889 2.07584875724881
34.63165 7.05138888888889 2.30625372130089
34.6317 7.05138888888889 2.49808014687782
34.63175 7.05138888888889 2.52996900891069
34.6318 7.05138888888889 2.55879699275531
34.63185 7.05138888888889 2.53838233201188
34.6319 7.05138888888889 2.45934044155529
34.63195 7.05138888888889 2.344248371314
34.632 7.05138888888889 2.27152814535943
34.63205 7.05138888888889 2.22568071263221
34.6321 7.05138888888889 2.04020106198404
34.63215 7.05138888888889 1.88869228764094
34.6322 7.05138888888889 1.70270791257026
34.63225 7.05138888888889 1.4941215893599
34.6323 7.05138888888889 1.28856935166182
34.63235 7.05138888888889 1.06491015828914
34.6324 7.05138888888889 0.93843324428304
34.63245 7.05138888888889 0.861178535652656
34.6325 7.05138888888889 0.785017881855513
34.63255 7.05138888888889 0.63858103119727
34.6326 7.05138888888889 0.441248076179572
34.63265 7.05138888888889 0.393411787577216
34.6327 7.05138888888889 0.462569221783138
34.63275 7.05138888888889 0.493991155278888
34.6328 7.05138888888889 0.508009517124005
34.63285 7.05138888888889 0.586563517593577
34.6329 7.05138888888889 0.825204567603956
34.63295 7.05138888888889 0.945599080866004
34.633 7.05138888888889 0.792941153018092
34.63305 7.05138888888889 0.478085370394981
34.6331 7.05138888888889 0.237240355496428
34.63315 7.05138888888889 0.616376873502732
34.6332 7.05138888888889 1.13447845225726
34.63325 7.05138888888889 1.33395837148507
34.6333 7.05138888888889 1.17293330241199
34.63335 7.05138888888889 0.867693057536621
34.6334 7.05138888888889 0.471869167036401
34.63345 7.05138888888889 0.0350759221113575
34.6335 7.05138888888889 0.479487305352502
34.63355 7.05138888888889 0.921987489022308
34.6336 7.05138888888889 1.1922799059907
34.63365 7.05138888888889 1.40324967374275
34.6337 7.05138888888889 1.51703210224825
34.63375 7.05138888888889 1.52537500461633
34.6338 7.05138888888889 1.41882479062554
34.63385 7.05138888888889 1.06124526163714
34.6339 7.05138888888889 0.709983694118274
34.63395 7.05138888888889 0.800792370031419
34.634 7.05138888888889 1.10033140995099
34.63405 7.05138888888889 1.34144418314047
34.6341 7.05138888888889 1.55029278193902
34.63415 7.05138888888889 1.57756277534758
